Suburb,Type,Regionname,Rooms,Distance,Price,pred_Random_Forest,pred_Gradient_Boosting,pred_HistGradientBoosting,suburbio_nuevo
Lalor,h,Northern Metropolitan,4,16.3,710000.0,576681.8610375404,486597.136298857,558065.9809032353,True
Lalor,h,Northern Metropolitan,3,16.3,700000.0,427564.1420151465,428680.8890341309,466535.2307369092,True
Langwarrin,h,Eastern Victoria,3,41.0,565500.0,955805.3892550055,724268.752623569,769912.485524616,True
Lower Plenty,h,Eastern Metropolitan,4,14.6,1129000.0,1027780.4491311327,1157258.1955814876,1157907.6910171323,True
Maidstone,t,Western Metropolitan,3,6.4,670000.0,839391.8324134686,665704.9051224916,743842.6669533548,False
Maidstone,t,Western Metropolitan,4,6.4,821000.0,955163.4221194063,865985.5417412838,906012.9962315857,False
Meadow Heights,t,Northern Metropolitan,3,17.4,360000.0,445649.500032162,375250.7861909302,403075.43468698487,True
Meadow Heights,h,Northern Metropolitan,3,17.4,510000.0,477855.8977053675,497427.4798484593,539100.1942528337,True
Melbourne,u,Northern Metropolitan,2,0.0,565000.0,661713.7247269782,577794.8863540837,669096.1495183115,False
Melbourne,u,Northern Metropolitan,2,0.0,540000.0,600571.6940323657,419817.8083347921,455147.03239281086,False
Melton South,h,Western Victoria,3,29.8,300000.0,502906.69151691394,530986.7655001255,512062.9397466158,True
Melton South,h,Western Victoria,3,29.8,385000.0,605103.1049028952,580456.7824273591,560197.5684157565,True
Melton West,h,Northern Victoria,4,31.7,427500.0,660791.6899124209,549295.3086229436,600473.4870794136,True
Mentone,u,South-Eastern Metropolitan,2,20.0,641000.0,517158.2440577213,496591.4598579806,506142.02272612916,True
Mill Park,h,Northern Metropolitan,3,17.9,668000.0,535972.4267324057,529654.1403546754,580884.5232204476,True
Mill Park,h,Northern Metropolitan,3,17.9,650000.0,795820.5200865646,610869.5823921014,619876.6950173046,True
Mill Park,h,Northern Metropolitan,2,17.9,490000.0,457211.137170057,414909.8535318934,520137.4836735113,True
Mill Park,h,Northern Metropolitan,4,17.9,800000.0,859458.20895168,699079.9841156305,733178.506194269,True
Mill Park,h,Northern Metropolitan,5,17.9,955000.0,861443.201814842,698026.6894824875,772166.1406498054,True
Mill Park,h,Northern Metropolitan,3,17.9,635000.0,692122.2596535041,519751.42550900666,561783.6350561439,True
Mont Albert,t,Eastern Metropolitan,3,10.2,943000.0,959492.0127434578,978469.7480476599,1088256.8065216674,False
Moonee Ponds,h,Western Metropolitan,4,6.2,1400000.0,1266949.7972043667,1237477.1242320638,1178818.576242336,False
Moonee Ponds,h,Western Metropolitan,3,6.2,1245000.0,952589.7587123412,1004834.35614448,1011157.0598016807,False
Moorabbin,t,Southern Metropolitan,3,14.3,920000.0,879161.7450687762,948726.1609375069,930166.4775604752,False
Mooroolbark,h,Eastern Victoria,3,26.5,696000.0,1323294.774783055,1295960.0495960305,1302050.8976834188,True
Mordialloc,u,South-Eastern Metropolitan,2,21.5,600000.0,492802.2272632908,450839.800545169,454601.324025653,True
Mount Waverley,h,Eastern Metropolitan,3,14.2,1635000.0,1284597.8796688302,1088212.6466343156,1103673.612040807,True
Mount Waverley,h,Eastern Metropolitan,3,14.2,1406000.0,1263879.8380317637,1076562.223938976,1099468.6240191434,True
Mount Waverley,h,Eastern Metropolitan,4,14.2,1640000.0,1487688.3301930365,1320971.1832459886,1595952.9125138645,True
Mulgrave,h,South-Eastern Metropolitan,3,18.8,9000000.0,1183295.5187666344,838998.1664246492,854088.3583417163,True
Mulgrave,h,South-Eastern Metropolitan,3,18.8,1001000.0,1239660.351468312,1051355.2095823407,1165219.7491608113,True
Mulgrave,h,South-Eastern Metropolitan,4,18.8,1030000.0,1093173.0298280332,929404.1492353714,886013.3828458575,True
Murrumbeena,u,Southern Metropolitan,2,10.1,540000.0,439700.59691541985,429305.96341822745,420466.9522613489,False
Murrumbeena,u,Southern Metropolitan,2,10.1,910000.0,762613.091534318,735676.5455961898,778823.3963000721,False
Murrumbeena,u,Southern Metropolitan,1,10.1,295000.0,285141.2053679401,244458.85372635862,265859.37874650373,False
Murrumbeena,h,Southern Metropolitan,3,10.1,1965000.0,1580476.571781594,2004687.245460594,1790398.9350887293,False
Newport,t,Western Metropolitan,3,6.2,950000.0,832455.1958813055,894878.2254681477,891218.5212256464,False
Newport,u,Western Metropolitan,2,6.2,582000.0,489327.9537436866,527536.6665398238,508467.0117332396,False
Noble Park,h,South-Eastern Metropolitan,3,22.7,695000.0,1223557.780092995,897181.5333761211,991326.7041760021,True
North Melbourne,u,Northern Metropolitan,3,1.8,681000.0,661245.3391671515,764601.9489190145,779180.9394798263,False
North Melbourne,h,Northern Metropolitan,2,1.8,1803000.0,1068411.2590239116,1040169.6700864909,1085310.0695877825,False
Northcote,h,Northern Metropolitan,2,5.3,950000.0,772641.1420290503,843516.7023410557,863932.3414101104,False
Northcote,h,Northern Metropolitan,3,5.3,1610000.0,1305692.8837515544,1598143.1948050403,1514994.562374764,False
Northcote,h,Northern Metropolitan,4,5.3,1515000.0,1294041.871176877,1359275.9157431186,1372183.2691081197,False
Nunawading,u,Eastern Metropolitan,2,15.4,725000.0,587625.4535998618,716467.8702367899,656458.9675163197,True
Nunawading,u,Eastern Metropolitan,3,15.4,813000.0,852763.661961301,816159.0973854809,850157.1724036096,True
Oak Park,t,Northern Metropolitan,2,11.2,545000.0,412260.5224013307,384374.16692214407,398803.00392084225,False
Oak Park,h,Northern Metropolitan,4,11.2,1300000.0,936376.6235366213,945492.520412625,932484.2537842564,False
Oak Park,h,Northern Metropolitan,4,11.2,1260000.0,913916.8555017934,946986.5096897219,975140.3163105268,False
Oak Park,h,Northern Metropolitan,4,11.2,921000.0,791889.6454701256,801741.9428871298,806267.7858766443,False
Oakleigh South,h,South-Eastern Metropolitan,3,15.5,1250000.0,1021643.3363756589,980337.3690850039,1025130.6135534205,False
Oakleigh South,h,South-Eastern Metropolitan,3,15.5,840000.0,895532.5230658498,811092.0087850519,740662.3417417308,False
Parkdale,h,South-Eastern Metropolitan,5,21.5,1350000.0,1057490.9674961723,916837.5437924968,818097.2740929249,True
Pascoe Vale,u,Northern Metropolitan,2,8.5,541000.0,471152.343413507,485270.6792526447,478240.4884893334,False
Pascoe Vale,u,Northern Metropolitan,2,8.5,565000.0,519600.2135447667,534267.8156447508,535986.0969634582,False
Pascoe Vale,h,Northern Metropolitan,3,8.5,840000.0,842401.4547950366,720359.1567884884,724285.7729579601,False
Pascoe Vale,h,Northern Metropolitan,3,8.5,940000.0,898276.8174987972,805448.7704406697,855077.6389862935,False
Point Cook,h,Western Metropolitan,4,14.7,620000.0,855565.598475319,896306.9089903384,980736.216793139,True
Point Cook,h,Western Metropolitan,4,14.7,801000.0,767486.6025617241,872718.8699412538,929751.451966785,True
Port Melbourne,h,Southern Metropolitan,2,3.5,1722500.0,1020477.3183921191,979576.5666110263,958164.9953621677,False
Port Melbourne,h,Southern Metropolitan,3,3.5,2730000.0,1627096.5715222366,1517675.6015590061,1561968.8692954509,False
Port Melbourne,h,Southern Metropolitan,3,3.5,1030000.0,1230627.870548149,1321709.1218866312,1200702.1395629873,False
Prahran,u,Southern Metropolitan,2,4.6,520000.0,715265.0323685114,711548.3747123079,724140.8824043055,False
Preston,h,Northern Metropolitan,4,8.4,1485000.0,1030890.7238791565,1042377.0952807594,1051252.8793149234,False
Preston,h,Northern Metropolitan,7,8.4,1350000.0,1002503.3393239635,858670.8841926341,1112949.8041677217,False
Preston,h,Northern Metropolitan,3,8.4,905000.0,933134.2105803423,773579.4383117375,792900.0793772937,False
Preston,h,Northern Metropolitan,3,8.4,1045000.0,862219.8487180106,909211.8827346826,906626.7950282951,False
Reservoir,h,Northern Metropolitan,4,12.0,905000.0,790460.1957215095,778269.6756216811,811376.8458514792,False
Reservoir,h,Northern Metropolitan,2,12.0,875000.0,699020.8298762557,681269.8614326763,687181.0865084357,False
Reservoir,h,Northern Metropolitan,3,12.0,670000.0,614273.4855971428,546448.5534075234,539868.1393444572,False
Reservoir,h,Northern Metropolitan,3,12.0,605000.0,530261.6799726172,507782.62334457494,487390.17789621826,False
Reservoir,t,Northern Metropolitan,2,12.0,672000.0,512588.8330343934,500757.35367651214,493256.19438400917,False
Richmond,u,Northern Metropolitan,2,2.4,660000.0,578234.3975868787,511962.6554542894,475647.53483849304,False
Richmond,h,Northern Metropolitan,3,2.4,1310000.0,1274860.2503269257,1374917.0491056875,1260129.713031175,False
Richmond,u,Northern Metropolitan,2,2.4,666000.0,576261.4946018248,553210.7591694851,544770.9318195282,False
Richmond,u,Northern Metropolitan,1,2.4,330000.0,365794.8086133494,340184.58968927764,318958.6642856507,False
Richmond,u,Northern Metropolitan,2,2.4,927000.0,710655.5448648283,774491.0314047418,812829.8531442803,False
Richmond,u,Northern Metropolitan,2,2.4,575500.0,640243.1524801629,628659.1184033034,621422.0752016602,False
Ringwood East,h,Eastern Metropolitan,3,21.3,1400000.0,1616180.506488099,1388107.8447677232,1408323.159635095,True
Ringwood North,h,Eastern Metropolitan,5,19.9,850000.0,1377747.2577887776,1433781.7674255471,1101740.4324423058,True
Ringwood North,h,Eastern Metropolitan,4,19.9,1005000.0,1421649.1919076964,1365439.114843963,1277079.1196367464,True
Ripponlea,u,Southern Metropolitan,2,7.2,558500.0,510681.32857521076,440620.6191216899,463311.69858215365,False
Roxburgh Park,h,Northern Metropolitan,3,20.6,393200.0,440397.24678223004,417661.39470716956,443324.7612607716,True
Roxburgh Park,h,Northern Metropolitan,3,20.6,460000.0,514198.89284466597,467371.0144603458,482839.8978109272,True
Roxburgh Park,h,Northern Metropolitan,3,20.6,490000.0,499332.25910465827,487838.48495303735,513812.7510939471,True
Sandringham,h,Southern Metropolitan,4,15.2,1660000.0,1376085.1311426796,1288633.6710054707,1448938.771019218,True
Sandringham,h,Southern Metropolitan,4,15.2,1235000.0,1305347.6282179796,1197894.7825119714,1220277.4325293829,True
Seabrook,h,Western Metropolitan,4,15.5,590000.0,727284.4685370142,815122.8972511922,888900.9443961704,True
Seaford,h,South-Eastern Metropolitan,4,35.4,870000.0,1307823.1675068303,1112622.4601444942,1074170.5239420866,True
Seaford,h,South-Eastern Metropolitan,4,35.4,880000.0,1118221.4604924207,901832.1013867543,945761.6546044153,True
Seaholme,u,Western Metropolitan,1,11.0,312000.0,242421.9610341557,260859.2346492223,273197.6452432569,False
Seddon,h,Western Metropolitan,2,5.1,945000.0,786110.1320641458,753308.1469750307,813120.111727623,False
South Kingsville,t,Western Metropolitan,3,6.2,730000.0,893516.6666486624,853185.6916878751,820077.1804532146,False
South Melbourne,h,Southern Metropolitan,3,1.9,2200000.0,1723279.757176824,1687210.1387922221,1551055.6378892683,False
South Melbourne,h,Southern Metropolitan,2,1.9,980000.0,1019525.931561907,873484.9974967986,874538.803995648,False
South Morang,h,Northern Metropolitan,4,20.5,561000.0,747873.0747234697,520042.88511637313,566035.5969707902,True
South Morang,h,Northern Metropolitan,4,20.5,612000.0,808653.5301824112,610624.0172811041,715427.6280950002,True
South Morang,h,Northern Metropolitan,3,20.5,690000.0,819748.6057545241,643405.0930858346,714924.8675154273,True
South Yarra,u,Southern Metropolitan,2,2.7,1090000.0,929636.6978410112,886608.662380364,968638.4233495025,False
South Yarra,u,Southern Metropolitan,2,2.7,570000.0,476112.96119850746,506071.91519019724,480209.85732114787,False
South Yarra,u,Southern Metropolitan,1,2.7,555000.0,459933.99423247424,458947.0715722342,460527.95007185644,False
Southbank,u,Southern Metropolitan,2,0.7,732000.0,618456.1588755836,567637.3433678187,574792.7737446709,False
St Kilda,u,Southern Metropolitan,1,5.0,481000.0,409070.33492281195,468525.5208228957,450242.7101136474,False
St Kilda,u,Southern Metropolitan,2,5.0,600000.0,644233.3402876649,587915.6319666215,586180.6400750278,False
Sunbury,u,Western Metropolitan,2,31.7,360000.0,378853.3154578882,259583.73180967005,306919.3147448864,True
Sunbury,h,Western Metropolitan,4,31.7,597000.0,693929.3050203382,537960.0886485438,617678.9017164736,True
Sunbury,h,Western Metropolitan,3,31.7,475000.0,547061.0356070288,479478.3404161589,569515.660589774,True
Sunbury,h,Western Metropolitan,3,31.7,495000.0,498131.25488360325,459310.7033100274,507306.1307454726,True
Sunshine West,h,Western Metropolitan,3,10.5,695000.0,725289.4110234546,633962.8669130449,668167.8738115717,False
Sunshine West,h,Western Metropolitan,3,10.5,760000.0,800300.9248984267,682066.0979054124,714691.0827860836,False
Sunshine West,h,Western Metropolitan,3,10.5,583500.0,663207.7155627927,600132.8950315063,609322.2770263227,False
Surrey Hills,u,Southern Metropolitan,3,10.2,1050000.0,979786.3389096383,890716.7574264673,885682.0819913647,False
Sydenham,h,Western Metropolitan,3,18.0,585000.0,688358.8025561937,668794.0778158543,683205.0553954468,True
Taylors Lakes,h,Western Metropolitan,3,15.5,685000.0,608872.8486864963,580992.0168787987,598607.1904252989,True
Taylors Lakes,h,Western Metropolitan,3,15.5,693000.0,639675.5078799679,640960.1451996514,621845.1203142703,True
Templestowe Lower,h,Eastern Metropolitan,3,12.4,1245000.0,1175952.3897813517,1129928.4858107842,1104141.086468526,False
Templestowe Lower,h,Eastern Metropolitan,6,12.4,2000000.0,1591827.2529498963,1571001.0800067682,1487412.2472155963,False
Thomastown,h,Northern Metropolitan,3,15.3,867000.0,563442.8580801864,523830.2153892167,613482.230527152,True
Thomastown,u,Northern Metropolitan,2,15.3,407000.0,428542.90336294344,346498.42652361945,391870.50046428794,True
Thomastown,h,Northern Metropolitan,3,15.3,590500.0,432826.893552858,456088.793362801,484145.43006656284,True
Thornbury,h,Northern Metropolitan,3,7.0,1000000.0,1212603.7449987365,1114991.6406380213,1114344.0399953728,False
Thornbury,h,Northern Metropolitan,3,7.0,891000.0,1036148.6561211237,1033106.1130456756,1011245.6810431185,False
Tullamarine,h,Western Metropolitan,3,12.9,615500.0,506053.51219079865,578232.9003581649,563021.2294430409,True
Tullamarine,u,Western Metropolitan,2,12.9,300000.0,341584.25111896754,329668.1913763197,333833.7265736651,True
Wantirna,h,Eastern Metropolitan,4,14.7,908000.0,1391429.859449422,1264178.4301663842,1408867.034088641,True
Wantirna,h,Eastern Metropolitan,4,14.7,850000.0,1387125.764795997,1259925.19908464,1141110.8967694677,True
Wantirna,h,Eastern Metropolitan,4,14.7,1200000.0,1362892.324547472,1238911.2578483156,1186420.992616389,True
Wantirna South,h,Eastern Metropolitan,5,14.7,1310000.0,1493217.4270614968,1338040.148173004,1324317.4959621753,True
Wantirna South,h,Eastern Metropolitan,4,14.7,930000.0,1297264.3333078292,1128852.7147849344,1111512.1573128079,True
Watsonia,u,Northern Metropolitan,2,14.5,686000.0,466349.53053277347,427433.46984467894,435869.3544099603,False
Watsonia North,h,Northern Metropolitan,4,14.5,755000.0,757903.9756670784,716729.5008268458,708098.663548041,True
Werribee,h,Western Metropolitan,2,14.7,678000.0,592587.0449444121,703842.2007482041,660770.145692651,True
Werribee,h,Western Metropolitan,4,14.7,645000.0,814487.0151873548,717533.0270660316,861631.0643673871,True
Werribee,h,Western Metropolitan,4,14.7,482500.0,721855.0311999479,760641.7467930447,808804.3308830376,True
Werribee,u,Western Metropolitan,3,14.7,394000.0,823798.8715969624,619314.1995971225,693148.7028219133,True
Werribee,h,Western Metropolitan,3,14.7,597000.0,761967.2235188481,763174.3094828282,782864.3809202169,True
West Footscray,h,Western Metropolitan,4,6.4,1300000.0,1353458.1660064054,1124376.4132576003,1191885.1338784862,False
Westmeadows,h,Northern Metropolitan,4,16.5,821000.0,778410.5102520256,701962.5875723896,768594.601579626,True
Westmeadows,h,Northern Metropolitan,3,16.5,635000.0,550654.4101879155,558661.2753998456,578184.6601165313,True
Wheelers Hill,h,South-Eastern Metropolitan,5,16.7,1095000.0,1200953.7063125554,1070452.084067219,1028857.2542357049,True
Whittlesea,h,Northern Victoria,3,35.5,601000.0,980433.7278831982,662293.0370935639,742782.1385417158,True
Williamstown,h,Western Metropolitan,3,6.8,1050000.0,941524.5284666201,980696.2901021509,942712.8262176326,False
Williamstown,u,Western Metropolitan,1,6.8,385000.0,310622.14411286666,302552.5046444592,332290.48333185056,False
Williamstown,h,Western Metropolitan,3,6.8,1285000.0,1001752.4757740576,1092635.3501790655,1113564.5807483606,False
Windsor,u,Southern Metropolitan,2,4.6,560000.0,472472.4569322436,517167.3158264269,555315.27702753,False
Wollert,h,Northern Metropolitan,3,25.5,525300.0,488237.7173883204,449257.9869754939,505791.2053257121,True
Yarraville,h,Western Metropolitan,2,6.3,750000.0,806882.7370480179,784248.437968718,760769.1895821647,False
Yarraville,h,Western Metropolitan,6,6.3,2450000.0,2284774.1034205137,2379598.5871149777,2384078.029467352,False
Aberfeldie,h,Western Metropolitan,4,7.5,1436000.0,1384456.9516307025,1688789.1185141613,1622051.226510424,False
Albion,h,Western Metropolitan,5,10.5,905000.0,868600.3177741924,1063789.440359074,906594.533025549,False
Alphington,h,Northern Metropolitan,4,5.7,1680000.0,1931163.5450592781,1975538.0216683133,1850535.345168412,False
Altona,h,Western Metropolitan,3,11.0,913000.0,702372.5765279521,791166.6942838621,764846.731334994,False
Altona Meadows,h,Western Metropolitan,3,15.5,590000.0,576079.714017364,595209.6724919062,542556.2372677224,True
Altona North,h,Western Metropolitan,3,9.4,1070000.0,881361.7198166774,854472.9326098914,911802.5375561031,False
Armadale,h,Southern Metropolitan,4,6.3,5100000.0,3033411.002147586,3407012.3619818185,3616270.274591141,False
Armadale,u,Southern Metropolitan,2,6.3,820000.0,637746.03047052,689483.8164324681,655881.0927417773,False
Ascot Vale,h,Western Metropolitan,3,4.3,985000.0,933852.7544014775,1000047.0311560844,956484.4082219399,False
Balaclava,u,Southern Metropolitan,2,6.4,600000.0,552217.515437829,526222.785355173,544525.5147037263,False
Balwyn North,h,Southern Metropolitan,3,9.7,1785000.0,1751039.765108853,1815717.3919170715,1842168.6573611023,False
